Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10003645,King's College London,A,1,Clinical Medicine,,,,EU government bodies,"2,906,963","3,049,733","2,050,358","2,315,498","16,208,488"
10003645,King's College London,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),"267,777","493,585","351,846","360,084","2,520,593"
10003645,King's College London,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations","1,053,755","1,461,624","1,947,793","1,750,620","12,254,345"
10003645,King's College London,A,1,Clinical Medicine,,,,EU (excluding UK) other,0,0,"56,808","40,577","284,043"
10003645,King's College London,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"2,261,002","2,148,267","769,673","1,179,662","8,257,638"
10003645,King's College London,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"2,168,137","2,900,185","4,950,823","4,260,348","29,822,439"
10003645,King's College London,A,1,Clinical Medicine,,,,Non-EU other,"1,435,883","1,154,173","829,047","962,184","6,735,292"
10003645,King's College London,A,1,Clinical Medicine,,,,Total income,"47,131,779","51,467,985","50,889,057","50,435,007","353,045,050"
10007795,University of Leeds,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","2,057,560","2,835,097","3,934,016","3,508,963","24,562,741"
10007795,University of Leeds,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"11,688,864","10,546,709","9,637,777","10,060,637","70,424,459"
10007795,University of Leeds,A,1,Clinical Medicine,,,,UK-based charities (other),"399,635","554,365","1,389,996","1,129,140","7,903,980"
10007795,University of Leeds,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","19,188,849","12,420,770","861,830","5,131,253","35,918,772"
10007795,University of Leeds,A,1,Clinical Medicine,,,,Health research funding bodies,"871,418","3,710,980","3,216,567","2,952,176","20,665,237"
10007795,University of Leeds,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,"5,417,408","135,450","870,665","6,094,658"
10007795,University of Leeds,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","3,272,506","2,949,986","3,756,032","3,571,807","25,002,655"
10007795,University of Leeds,A,1,Clinical Medicine,,,,UK other sources,"90,906","103,808","75,770","81,938","573,566"
10007795,University of Leeds,A,1,Clinical Medicine,,,,EU government bodies,"1,725,703","2,184,799","1,389,620","1,551,229","10,858,606"
10007795,University of Leeds,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),0,0,577,412,"2,889"
10007795,University of Leeds,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations","137,106","257,589","388,434","333,838","2,336,868"
10007795,University of Leeds,A,1,Clinical Medicine,,,,EU (excluding UK) other,"9,844","91,081","129,388","106,838","747,869"
10007795,University of Leeds,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"208,462","198,304","24,914","75,905","531,337"
10007795,University of Leeds,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"313,129","499,774","635,288","569,906","3,989,344"
10007795,University of Leeds,A,1,Clinical Medicine,,,,Non-EU other,"185,498","266,283","537,206","448,258","3,137,812"
10007795,University of Leeds,A,1,Clinical Medicine,,,,Total income,"40,149,480","42,036,953","26,112,872","30,392,970","212,750,793"
10007796,University of Leicester,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","1,060,920","1,242,235","1,750,826","1,579,612","11,057,288"
10007796,University of Leicester,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"3,913,412","3,692,714","3,442,572","3,545,569","24,818,986"
10007796,University of Leicester,A,1,Clinical Medicine,,,,UK-based charities (other),"1,004,149","1,286,780","772,208","878,853","6,151,972"
10007796,University of Leicester,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","2,394,362","1,530,038","1,127,345","1,365,875","9,561,126"
10007796,University of Leicester,A,1,Clinical Medicine,,,,Health research funding bodies,"3,658,789","3,881,617","3,700,261","3,720,244","26,041,713"
10007796,University of Leicester,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,"2,948,773","132,408","515,830","3,610,815"
10007796,University of Leicester,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","594,148","532,588","1,024,945","893,066","6,251,463"
10007796,University of Leicester,A,1,Clinical Medicine,,,,UK other sources,"32,455","13,674","9,559","13,418","93,927"
10007796,University of Leicester,A,1,Clinical Medicine,,,,EU government bodies,"1,236,329","1,425,638","447,846","700,171","4,901,200"
10007796,University of Leicester,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),"15,664","3,842","21,996","18,498","129,489"
10007796,University of Leicester,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations","39,002","106,657","307,477","240,435","1,683,046"
10007796,University of Leicester,A,1,Clinical Medicine,,,,EU (excluding UK) other,"2,231","1,196","78,060","56,247","393,731"
10007796,University of Leicester,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"92,963","93,000","84,314","86,791","607,537"
10007796,University of Leicester,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"244,012","279,402","474,449","413,665","2,895,659"
10007796,University of Leicester,A,1,Clinical Medicine,,,,Non-EU other,"51,949","17,228","372,182","275,727","1,930,090"
10007796,University of Leicester,A,1,Clinical Medicine,,,,Total income,"14,340,385","17,055,382","13,746,455","14,304,006","100,128,042"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","6,302,135","10,128,508","6,555,171","7,029,499","49,206,499"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"7,721,070","7,903,999","7,933,713","7,899,091","55,293,637"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,UK-based charities (other),"1,356,769","1,521,329","1,233,615","1,292,311","9,046,177"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","1,769,921","2,547,384","2,142,684","2,147,246","15,030,726"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,Health research funding bodies,"3,314,375","3,123,592","3,773,091","3,614,774","25,303,424"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,"3,918,975","34,969","584,831","4,093,820"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","2,329,549","2,522,009","2,850,611","2,729,230","19,104,615"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,UK other sources,"502,668","615,302","435,238","470,594","3,294,162"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,EU government bodies,"2,680,066","3,146,424","2,336,316","2,501,153","17,508,073"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),0,642,"1,117",889,"6,228"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations","682,339","682,785","772,300","746,660","5,226,625"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,EU (excluding UK) other,"344,224","323,604","212,424","247,135","1,729,951"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"460,050","279,552","1,473,178","1,157,927","8,105,495"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"338,159","628,233","821,579","724,898","5,074,289"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,Non-EU other,"1,181,944","1,399,899","2,019,976","1,811,674","12,681,724"
10006842,University of Liverpool,A,1,Clinical Medicine,,,,Total income,"28,983,269","38,742,237","32,595,987","32,957,920","230,705,445"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","2,132,803","3,014,787","5,439,205","4,620,516","32,343,615"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"6,651,649","6,027,227","15,324,012","12,756,991","89,298,939"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,UK-based charities (other),0,0,"806,957","576,398","4,034,787"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","2,782,713","1,889,692","11,071,184","8,575,475","60,028,327"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,Health research funding bodies,"12,596",0,"564,109","404,734","2,833,144"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,0,"448,090","320,064","2,240,452"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","108,904","353,623","550,033","458,956","3,212,695"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,UK other sources,"1,030,565","1,167,826","56,807","354,632","2,482,430"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,EU government bodies,"1,057,604","852,741","3,154,335","2,526,003","17,682,024"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),"9,892","32,161","55,952","45,973","321,817"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations",0,0,"507,120","362,229","2,535,603"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,EU (excluding UK) other,"27,230","2,267","421,994","305,638","2,139,471"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"6,996,327","12,815,013","14,350,769","13,080,741","91,565,188"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"196,720","174,370","225,227","213,889","1,497,228"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,Non-EU other,"846,057","1,691,731","5,575,578","4,345,097","30,415,679"
10003958,Liverpool School of Tropical Medicine,A,1,Clinical Medicine,,,,Total income,"21,853,060","28,021,438","58,551,380","48,947,342","342,631,399"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","2,410,547","2,377,384","5,395,661","4,538,034","31,766,238"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"4,386,919","4,772,808","5,402,442","5,167,419","36,171,938"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,UK-based charities (other),"33,302","41,318","48,602","45,376","317,633"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","564,613","578,958","1,723,847","1,394,686","9,762,806"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,Health research funding bodies,0,0,"204,110","145,793","1,020,553"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","7,009",0,"8,999","7,429","52,006"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,UK other sources,"80,402","42,001","179,216","145,497","1,018,483"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,EU government bodies,"1,495,739","2,211,336","12,258,668","9,285,773","65,000,417"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),"5,402",240,"2,779","2,791","19,539"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations",0,"32,149","569,328","411,255","2,878,791"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,EU (excluding UK) other,58,0,"920,615","657,591","4,603,137"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"1,040,938","865,532","1,226,906","1,148,714","8,041,000"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"73,811","76,769","60,314","64,592","452,150"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,Non-EU other,"801,806","911,177","4,397,807","3,386,003","23,702,021"
10007771,London School of Hygiene and Tropical Medicine,A,1,Clinical Medicine,,,,Total income,"10,900,546","11,909,672","32,399,298","26,400,958","184,806,712"
10007798,University of Manchester,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","3,876,060","5,804,091","7,499,106","6,739,383","47,175,685"
10007798,University of Manchester,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"25,105,318","24,287,662","33,622,736","31,072,380","217,506,660"
10007798,University of Manchester,A,1,Clinical Medicine,,,,UK-based charities (other),"1,203,489","3,902,608","2,494,472","2,511,208","17,578,457"
10007798,University of Manchester,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","6,799,514","5,343,906","5,767,083","5,854,119","40,978,839"
10007798,University of Manchester,A,1,Clinical Medicine,,,,Health research funding bodies,"401,394","444,951","139,736","220,718","1,545,027"
10007798,University of Manchester,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,"10,591,734","855,923","2,124,478","14,871,351"
10007798,University of Manchester,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","8,620,905","9,372,004","6,739,699","7,384,486","51,691,408"
10007798,University of Manchester,A,1,Clinical Medicine,,,,UK other sources,"51,155","61,791","245,067","191,183","1,338,284"
10007798,University of Manchester,A,1,Clinical Medicine,,,,EU government bodies,"3,374,322","2,771,298","1,840,385","2,192,506","15,347,545"
10007798,University of Manchester,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),"46,911","16,249","199,430","151,473","1,060,314"
10007798,University of Manchester,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations","672,833","513,515","277,065","367,382","2,571,676"
10007798,University of Manchester,A,1,Clinical Medicine,,,,EU (excluding UK) other,"206,824","239,371","291,200","271,742","1,902,198"
10007798,University of Manchester,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"228,858","156,167","282,896","257,072","1,799,508"
10007798,University of Manchester,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"830,405","919,206","878,295","877,298","6,141,087"
10007798,University of Manchester,A,1,Clinical Medicine,,,,Non-EU other,"649,707","704,452","349,889","443,372","3,103,608"
10007798,University of Manchester,A,1,Clinical Medicine,,,,Total income,"52,067,695","65,129,005","61,482,989","60,658,806","424,611,647"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","4,992,280","6,966,531","6,317,213","6,220,697","43,544,880"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"12,870,720","11,772,104","10,922,995","11,322,542","79,257,799"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,UK-based charities (other),"3,056,155","3,341,497","4,352,002","4,022,523","28,157,664"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","916,753","708,743","511,382","597,486","4,182,406"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,Health research funding bodies,"5,675,840","6,036,271","6,702,678","6,460,786","45,225,502"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,"3,615,843","36,782","542,822","3,799,757"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","1,843,637","1,891,387","1,487,514","1,596,084","11,172,594"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,UK other sources,"182,087","187,684","206,946","200,643","1,404,501"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,EU government bodies,"2,484,493","3,707,650","3,355,413","3,281,316","22,969,212"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),"292,528","137,285","41,537","91,071","637,498"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations","123,038","406,057","426,207","380,019","2,660,133"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,EU (excluding UK) other,"621,107","624,643","407,210","468,828","3,281,802"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"87,614","99,193","93,660","93,586","655,108"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"1,623,130","1,558,715","2,450,453","2,204,873","15,434,114"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,Non-EU other,"1,359,987","706,074","646,967","757,271","5,300,899"
10007799,University of Newcastle,A,1,Clinical Medicine,,,,Total income,"36,129,369","41,759,677","37,958,964","38,240,552","267,683,869"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","2,749,917","2,337,468","2,759,562","2,697,885","18,885,196"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"2,395,959","2,707,663","3,077,234","2,927,113","20,489,795"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,UK-based charities (other),"167,485","218,349","417,072","353,027","2,471,195"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","1,121,149","1,415,517","1,230,522","1,241,325","8,689,278"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,Health research funding bodies,"4,501,722","4,438,014","5,220,127","5,005,767","35,040,372"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,"1,508,981","86,808","277,574","1,943,024"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","649,184","907,634","477,638","563,572","3,945,009"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,UK other sources,"173,185","335,574","236,648","241,714","1,691,999"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,EU government bodies,"176,648","135,129","234,193","211,820","1,482,745"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),"113,935","51,638","15,803","34,941","244,592"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations","242,371","307,087","375,129","346,443","2,425,107"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,EU (excluding UK) other,"11,725","68,266","25,573","29,693","207,856"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"67,544","112,069","195,896","165,584","1,159,093"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"500,892","408,780","429,372","436,647","3,056,533"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,Non-EU other,"62,791","105,903","227,776","186,796","1,307,576"
10007154,University of Nottingham,A,1,Clinical Medicine,,,,Total income,"12,934,507","15,058,072","15,009,358","14,719,910","103,039,370"
10007774,University of Oxford,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","34,170,752","37,428,341","39,232,260","38,251,485","267,760,397"
10007774,University of Oxford,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"82,763,206","93,821,272","95,467,283","93,417,270","653,920,896"
10007774,University of Oxford,A,1,Clinical Medicine,,,,UK-based charities (other),"1,157,156","1,889,665","3,260,623","2,764,276","19,349,937"
10007774,University of Oxford,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","14,953,433","12,183,715","13,442,469","13,478,499","94,349,494"
10007774,University of Oxford,A,1,Clinical Medicine,,,,Health research funding bodies,"5,028,293","9,473,155","21,926,808","17,733,641","124,135,490"
10007774,University of Oxford,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,"21,740,002","378,264","3,375,903","23,631,325"
10007774,University of Oxford,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","2,838,493","4,033,070","8,213,914","6,848,733","47,941,135"
10007774,University of Oxford,A,1,Clinical Medicine,,,,UK other sources,"122,753","112,316","720,547","548,258","3,837,807"
10007774,University of Oxford,A,1,Clinical Medicine,,,,EU government bodies,"9,930,105","11,400,259","13,861,642","12,948,367","90,638,575"
10007774,University of Oxford,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),"566,772","303,490","695,449","621,072","4,347,509"
10007774,University of Oxford,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations","3,243,393","2,912,437","5,763,475","4,996,172","34,973,207"
10007774,University of Oxford,A,1,Clinical Medicine,,,,EU (excluding UK) other,"17,216","167,859","439,944","340,685","2,384,798"
10007774,University of Oxford,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"14,377,926","15,271,276","18,635,002","17,546,316","122,824,215"
10007774,University of Oxford,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"10,041,841","10,190,352","11,816,741","11,330,843","79,315,902"
10007774,University of Oxford,A,1,Clinical Medicine,,,,Non-EU other,"4,347,473","5,063,022","8,387,927","7,335,733","51,350,132"
10007774,University of Oxford,A,1,Clinical Medicine,,,,Total income,"183,558,812","225,990,231","242,242,355","231,537,259","1,620,760,819"
10007801,University of Plymouth,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","392,009","722,926","375,364","427,393","2,991,756"
10007801,University of Plymouth,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"247,704","718,230","408,177","429,546","3,006,822"
10007801,University of Plymouth,A,1,Clinical Medicine,,,,UK-based charities (other),"170,127","106,373","84,484","99,845","698,921"
10007801,University of Plymouth,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","312,429","303,140","267,271","278,846","1,951,926"
10007801,University of Plymouth,A,1,Clinical Medicine,,,,Health research funding bodies,"806,249","488,131","58,145","226,443","1,585,107"
10007801,University of Plymouth,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007801,University of Plymouth,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","20,551",-337,"43,698","34,101","238,707"
10007801,University of Plymouth,A,1,Clinical Medicine,,,,UK other sources,"10,546","32,798","3,339","8,577","60,041"
10007801,University of Plymouth,A,1,Clinical Medicine,,,,EU government bodies,"15,034","79,235","71,280","64,381","450,670"
10007801,University of Plymouth,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),0,0,0,0,0
10007801,University of Plymouth,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations",0,135,0,19,135
10007801,University of Plymouth,A,1,Clinical Medicine,,,,EU (excluding UK) other,0,0,927,662,"4,635"
10007801,University of Plymouth,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),0,"17,888","1,855","3,881","27,167"
10007801,University of Plymouth,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007801,University of Plymouth,A,1,Clinical Medicine,,,,Non-EU other,"-2,498","147,844","56,590","61,185","428,298"
10007801,University of Plymouth,A,1,Clinical Medicine,,,,Total income,"1,972,151","2,616,363","1,371,134","1,634,883","11,444,185"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","4,129,781","5,923,470","10,915,405","9,232,896","64,630,276"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"17,635,048","16,215,783","20,719,278","19,635,317","137,447,222"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,UK-based charities (other),"3,074,541","2,771,184","5,859,252","5,020,283","35,141,987"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","5,868,666","2,731,242","2,013,217","2,666,570","18,665,993"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,Health research funding bodies,"1,891,111","1,360,685","2,710,786","2,400,818","16,805,730"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007775,Queen Mary University,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","5,010,676","5,043,199","7,409,534","6,728,792","47,101,548"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,UK other sources,"837,167","1,876,150","1,146,193","1,206,326","8,444,282"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,EU government bodies,"1,983,733","1,432,622","2,264,892","2,105,831","14,740,819"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),"38,000","42,000","32,539","34,671","242,697"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations","739,030","833,795","1,073,501","991,475","6,940,331"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,EU (excluding UK) other,"406,922","178,000","122,222","170,861","1,196,033"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"155,000","132,000","685,366","530,547","3,713,833"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"1,591,378","1,459,939","2,467,726","2,198,564","15,389,950"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,Non-EU other,"1,290,556","1,385,257","1,167,985","1,216,534","8,515,738"
10007775,Queen Mary University,A,1,Clinical Medicine,,,,Total income,"44,651,609","41,385,326","58,587,900","54,139,491","378,976,439"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","2,827,972","3,486,699","3,596,659","3,471,138","24,297,970"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,UK-based charities (open competitive process),"5,831,470","5,017,627","3,898,933","4,334,823","30,343,762"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,UK-based charities (other),"634,206","572,558","806,042","748,139","5,236,976"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,"UK central government bodies/local authorities, health and hospital authorities","1,289,623","1,168,167","799,126","921,917","6,453,420"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,Health research funding bodies,"2,539,824","2,248,492","2,192,643","2,250,218","15,751,531"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,UK central government tax credits for research and development expenditure,0,"1,623,097","8,221","237,743","1,664,203"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,"UK industry, commerce and public corporations","327,032","430,653","867,765","728,073","5,096,511"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,UK other sources,"15,555","29,043","34,685","31,146","218,023"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,EU government bodies,"1,694,828","1,914,201","1,188,437","1,364,459","9,551,216"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,EU-based charities (open competitive process),"123,027","94,721","85,148","91,927","643,489"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,"EU industry, commerce and public corporations","55,801","120,330","341,954","269,414","1,885,901"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,EU (excluding UK) other,0,0,"34,742","24,816","173,712"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,Non-EU-based charities (open competitive process),"16,440","25,310","207,141","153,922","1,077,457"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,Non-EU industry commerce and public corporations,"425,712","257,993","619,704","540,318","3,782,226"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,Non-EU other,"182,302","259,037","154,965","173,737","1,216,164"
10007157,University of Sheffield,A,1,Clinical Medicine,,,,Total income,"15,963,792","17,247,928","14,836,168","15,341,794","107,392,561"
