Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10007786,University of Bristol,C,18,Law,,,,Non-EU other,0,0,"1,422","1,016","7,113"
10007786,University of Bristol,C,18,Law,,,,Total income,"587,193","573,992","623,388","611,161","4,278,129"
10007786,University of Bristol,C,19,Politics and International Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","121,627","87,056","114,617","111,681","781,772"
10007786,University of Bristol,C,19,Politics and International Studies,,,,UK-based charities (open competitive process),0,0,"13,810","9,864","69,052"
10007786,University of Bristol,C,19,Politics and International Studies,,,,UK-based charities (other),0,0,380,271,"1,902"
10007786,University of Bristol,C,19,Politics and International Studies,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10007786,University of Bristol,C,19,Politics and International Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007786,University of Bristol,C,19,Politics and International Studies,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007786,University of Bristol,C,19,Politics and International Studies,,,,UK other sources,0,0,0,0,0
10007786,University of Bristol,C,19,Politics and International Studies,,,,EU government bodies,"-1,099","1,099","93,806","67,004","469,030"
10007786,University of Bristol,C,19,Politics and International Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10007786,University of Bristol,C,19,Politics and International Studies,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007786,University of Bristol,C,19,Politics and International Studies,,,,EU (excluding UK) other,0,0,0,0,0
10007786,University of Bristol,C,19,Politics and International Studies,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007786,University of Bristol,C,19,Politics and International Studies,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007786,University of Bristol,C,19,Politics and International Studies,,,,Non-EU other,"17,067",0,0,"2,438","17,067"
10007786,University of Bristol,C,19,Politics and International Studies,,,,Total income,"137,595","88,155","222,614","191,260","1,338,823"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","270,721","362,245","858,972","703,975","4,927,830"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,UK-based charities (open competitive process),"293,644","310,692","944,822","761,206","5,328,447"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,UK-based charities (other),375,"3,965","33,448","24,511","171,583"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,"UK central government bodies/local authorities, health and hospital authorities","480,639","176,190","626,272","541,170","3,788,192"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,"UK industry, commerce and public corporations","4,500",0,"63,844","46,245","323,721"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,UK other sources,"39,455","22,752","17,849","21,636","151,455"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,EU government bodies,"69,409","94,957","13,408","33,058","231,410"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,EU-based charities (open competitive process),0,0,"6,793","4,852","33,968"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,EU (excluding UK) other,0,0,"55,973","39,981","279,868"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,Non-EU-based charities (open competitive process),0,0,"1,942","1,387","9,711"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,Non-EU industry commerce and public corporations,0,0,"4,756","3,397","23,782"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,Non-EU other,"86,747","31,566","54,161","55,588","389,122"
10007786,University of Bristol,C,20,Social Work and Social Policy,,,,Total income,"1,245,490","1,002,367","2,682,246","2,237,012","15,659,089"
10007786,University of Bristol,C,21,Sociology,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","269,808","192,800","212,208","217,664","1,523,649"
10007786,University of Bristol,C,21,Sociology,,,,UK-based charities (open competitive process),"-3,140",0,"35,634","25,004","175,034"
10007786,University of Bristol,C,21,Sociology,,,,UK-based charities (other),0,0,"6,000","4,285","30,000"
10007786,University of Bristol,C,21,Sociology,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"2,016","1,440","10,081"
10007786,University of Bristol,C,21,Sociology,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007786,University of Bristol,C,21,Sociology,,,,"UK industry, commerce and public corporations",0,0,713,509,"3,567"
10007786,University of Bristol,C,21,Sociology,,,,UK other sources,0,0,552,394,"2,760"
10007786,University of Bristol,C,21,Sociology,,,,EU government bodies,"116,822","108,793","388,727","309,893","2,169,253"
10007786,University of Bristol,C,21,Sociology,,,,EU-based charities (open competitive process),0,0,0,0,0
10007786,University of Bristol,C,21,Sociology,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007786,University of Bristol,C,21,Sociology,,,,EU (excluding UK) other,0,0,0,0,0
10007786,University of Bristol,C,21,Sociology,,,,Non-EU-based charities (open competitive process),0,0,"5,100","3,643","25,503"
10007786,University of Bristol,C,21,Sociology,,,,Non-EU industry commerce and public corporations,0,0,888,634,"4,444"
10007786,University of Bristol,C,21,Sociology,,,,Non-EU other,0,0,0,0,0
10007786,University of Bristol,C,21,Sociology,,,,Total income,"383,490","301,593","651,841","563,470","3,944,291"
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","58,251","44,953","116,319","97,828","684,800"
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,UK-based charities (open competitive process),0,"54,564","117,049","91,401","639,812"
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,UK-based charities (other),0,540,0,77,540
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,"UK central government bodies/local authorities, health and hospital authorities",0,"27,185",684,"4,372","30,606"
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,UK other sources,"8,863","7,563","-5,881","-1,854","-12,979"
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,EU government bodies,"216,015","178,900","218,810","212,709","1,488,968"
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,EU-based charities (open competitive process),0,0,"12,415","8,868","62,076"
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,EU (excluding UK) other,0,0,"19,513","13,938","97,569"
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,Non-EU-based charities (open competitive process),"55,382","36,346","2,055","14,572","102,005"
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,Non-EU industry commerce and public corporations,0,0,476,340,"2,384"
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,Non-EU other,0,0,24,17,123
10007786,University of Bristol,C,22,Anthropology and Development Studies,,,,Total income,"338,511","350,051","481,468","442,272","3,095,904"
10007786,University of Bristol,C,23,Education,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","876,701","840,435","747,864","779,494","5,456,460"
10007786,University of Bristol,C,23,Education,,,,UK-based charities (open competitive process),"89,118","93,208","97,729","95,853","670,973"
10007786,University of Bristol,C,23,Education,,,,UK-based charities (other),0,0,"15,461","11,044","77,308"
10007786,University of Bristol,C,23,Education,,,,"UK central government bodies/local authorities, health and hospital authorities","100,078","170,319","44,057","70,097","490,685"
10007786,University of Bristol,C,23,Education,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007786,University of Bristol,C,23,Education,,,,"UK industry, commerce and public corporations",0,0,"5,679","4,056","28,397"
10007786,University of Bristol,C,23,Education,,,,UK other sources,"14,041","5,968",366,"3,119","21,839"
10007786,University of Bristol,C,23,Education,,,,EU government bodies,"213,049","251,173","99,133","137,127","959,891"
10007786,University of Bristol,C,23,Education,,,,EU-based charities (open competitive process),0,0,0,0,0
10007786,University of Bristol,C,23,Education,,,,"EU industry, commerce and public corporations",0,0,"10,847","7,747","54,235"
10007786,University of Bristol,C,23,Education,,,,EU (excluding UK) other,0,0,0,0,0
10007786,University of Bristol,C,23,Education,,,,Non-EU-based charities (open competitive process),"7,321","45,161","50,688","43,703","305,925"
10007786,University of Bristol,C,23,Education,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007786,University of Bristol,C,23,Education,,,,Non-EU other,"15,009","5,411","2,907","4,993","34,955"
10007786,University of Bristol,C,23,Education,,,,Total income,"1,315,317","1,411,675","1,074,735","1,157,238","8,100,668"
10000961,Brunel University,B,12,Engineering,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","4,463,000","7,822,000","7,659,000","7,225,714","50,580,000"
10000961,Brunel University,B,12,Engineering,,,,UK-based charities (open competitive process),"150,000","163,000","252,200","224,857","1,574,000"
10000961,Brunel University,B,12,Engineering,,,,UK-based charities (other),"9,000","2,000",600,"2,000","14,000"
10000961,Brunel University,B,12,Engineering,,,,"UK central government bodies/local authorities, health and hospital authorities","366,000","306,000","3,563,000","2,641,000","18,487,000"
10000961,Brunel University,B,12,Engineering,,,,UK central government tax credits for research and development expenditure,0,0,"205,200","146,571","1,026,000"
10000961,Brunel University,B,12,Engineering,,,,"UK industry, commerce and public corporations","2,670,000","2,390,000","1,076,400","1,491,714","10,442,000"
10000961,Brunel University,B,12,Engineering,,,,UK other sources,"260,000","101,000","191,800","188,571","1,320,000"
10000961,Brunel University,B,12,Engineering,,,,EU government bodies,"5,179,000","4,823,000","3,470,000","3,907,428","27,352,000"
10000961,Brunel University,B,12,Engineering,,,,EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,B,12,Engineering,,,,"EU industry, commerce and public corporations","89,000","45,000","178,800","146,857","1,028,000"
10000961,Brunel University,B,12,Engineering,,,,EU (excluding UK) other,"-3,000","2,000","138,600","98,857","692,000"
10000961,Brunel University,B,12,Engineering,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,B,12,Engineering,,,,Non-EU industry commerce and public corporations,"228,000","265,000","381,800","343,142","2,402,000"
10000961,Brunel University,B,12,Engineering,,,,Non-EU other,"9,000",0,"81,600","59,571","417,000"
10000961,Brunel University,B,12,Engineering,,,,Total income,"13,420,000","15,919,000","17,199,000","16,476,285","115,334,000"
10000961,Brunel University,C,16,Economics and Econometrics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","96,000","17,000","17,200","28,428","199,000"
10000961,Brunel University,C,16,Economics and Econometrics,,,,UK-based charities (open competitive process),0,"9,000",600,"1,714","12,000"
10000961,Brunel University,C,16,Economics and Econometrics,,,,UK-based charities (other),0,0,0,0,0
10000961,Brunel University,C,16,Economics and Econometrics,,,,"UK central government bodies/local authorities, health and hospital authorities","62,000","12,000",0,"10,571","74,000"
10000961,Brunel University,C,16,Economics and Econometrics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000961,Brunel University,C,16,Economics and Econometrics,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10000961,Brunel University,C,16,Economics and Econometrics,,,,UK other sources,0,"1,000",0,142,"1,000"
10000961,Brunel University,C,16,Economics and Econometrics,,,,EU government bodies,"17,000","30,000","8,000","12,428","87,000"
10000961,Brunel University,C,16,Economics and Econometrics,,,,EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,16,Economics and Econometrics,,,,"EU industry, commerce and public corporations","5,000","6,000",0,"1,571","11,000"
10000961,Brunel University,C,16,Economics and Econometrics,,,,EU (excluding UK) other,0,0,0,0,0
10000961,Brunel University,C,16,Economics and Econometrics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,16,Economics and Econometrics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10000961,Brunel University,C,16,Economics and Econometrics,,,,Non-EU other,0,0,0,0,0
10000961,Brunel University,C,16,Economics and Econometrics,,,,Total income,"180,000","75,000","25,800","54,857","384,000"
10000961,Brunel University,C,17,Business and Management Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","164,000","160,000","154,000","156,285","1,094,000"
10000961,Brunel University,C,17,Business and Management Studies,,,,UK-based charities (open competitive process),"45,000","43,000","10,000","19,714","138,000"
10000961,Brunel University,C,17,Business and Management Studies,,,,UK-based charities (other),0,0,0,0,0
10000961,Brunel University,C,17,Business and Management Studies,,,,"UK central government bodies/local authorities, health and hospital authorities","50,000",0,"30,400","28,857","202,000"
10000961,Brunel University,C,17,Business and Management Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000961,Brunel University,C,17,Business and Management Studies,,,,"UK industry, commerce and public corporations","29,000","-78,000","5,400","-3,142","-22,000"
10000961,Brunel University,C,17,Business and Management Studies,,,,UK other sources,"27,000","-1,000","-1,600","2,571","18,000"
10000961,Brunel University,C,17,Business and Management Studies,,,,EU government bodies,"409,000","643,000","205,000","296,714","2,077,000"
10000961,Brunel University,C,17,Business and Management Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,17,Business and Management Studies,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000961,Brunel University,C,17,Business and Management Studies,,,,EU (excluding UK) other,0,0,0,0,0
10000961,Brunel University,C,17,Business and Management Studies,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,17,Business and Management Studies,,,,Non-EU industry commerce and public corporations,"24,000","55,000","15,400","22,285","156,000"
10000961,Brunel University,C,17,Business and Management Studies,,,,Non-EU other,0,0,"-70,200","-50,142","-351,000"
10000961,Brunel University,C,17,Business and Management Studies,,,,Total income,"748,000","822,000","348,400","473,142","3,312,000"
10000961,Brunel University,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","4,000",0,0,571,"4,000"
10000961,Brunel University,C,18,Law,,,,UK-based charities (open competitive process),0,0,"13,000","9,285","65,000"
10000961,Brunel University,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10000961,Brunel University,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10000961,Brunel University,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000961,Brunel University,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10000961,Brunel University,C,18,Law,,,,UK other sources,0,0,0,0,0
10000961,Brunel University,C,18,Law,,,,EU government bodies,"189,000","105,000","19,000","55,571","389,000"
10000961,Brunel University,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000961,Brunel University,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10000961,Brunel University,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10000961,Brunel University,C,18,Law,,,,Non-EU other,0,0,0,0,0
10000961,Brunel University,C,18,Law,,,,Total income,"193,000","105,000","32,000","65,428","458,000"
10000961,Brunel University,C,19,Politics and International Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","185,000","75,000","51,800","74,142","519,000"
10000961,Brunel University,C,19,Politics and International Studies,,,,UK-based charities (open competitive process),0,0,"17,000","12,142","85,000"
10000961,Brunel University,C,19,Politics and International Studies,,,,UK-based charities (other),0,"5,000",0,714,"5,000"
10000961,Brunel University,C,19,Politics and International Studies,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"6,800","4,857","34,000"
10000961,Brunel University,C,19,Politics and International Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000961,Brunel University,C,19,Politics and International Studies,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10000961,Brunel University,C,19,Politics and International Studies,,,,UK other sources,0,0,0,0,0
10000961,Brunel University,C,19,Politics and International Studies,,,,EU government bodies,0,"27,000",0,"3,857","27,000"
10000961,Brunel University,C,19,Politics and International Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,19,Politics and International Studies,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000961,Brunel University,C,19,Politics and International Studies,,,,EU (excluding UK) other,0,0,0,0,0
10000961,Brunel University,C,19,Politics and International Studies,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,19,Politics and International Studies,,,,Non-EU industry commerce and public corporations,0,"3,000","6,000","4,714","33,000"
10000961,Brunel University,C,19,Politics and International Studies,,,,Non-EU other,0,0,400,285,"2,000"
10000961,Brunel University,C,19,Politics and International Studies,,,,Total income,"185,000","110,000","82,000","100,714","705,000"
10000961,Brunel University,C,21,Sociology,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","49,000","16,000","178,200","136,571","956,000"
10000961,Brunel University,C,21,Sociology,,,,UK-based charities (open competitive process),"41,000","57,000","96,400","82,857","580,000"
10000961,Brunel University,C,21,Sociology,,,,UK-based charities (other),0,0,"5,400","3,857","27,000"
10000961,Brunel University,C,21,Sociology,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10000961,Brunel University,C,21,Sociology,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000961,Brunel University,C,21,Sociology,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10000961,Brunel University,C,21,Sociology,,,,UK other sources,0,0,600,428,"3,000"
10000961,Brunel University,C,21,Sociology,,,,EU government bodies,0,0,600,428,"3,000"
10000961,Brunel University,C,21,Sociology,,,,EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,21,Sociology,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000961,Brunel University,C,21,Sociology,,,,EU (excluding UK) other,0,0,0,0,0
10000961,Brunel University,C,21,Sociology,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,21,Sociology,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10000961,Brunel University,C,21,Sociology,,,,Non-EU other,0,0,0,0,0
10000961,Brunel University,C,21,Sociology,,,,Total income,"90,000","73,000","281,200","224,142","1,569,000"
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","24,000",0,0,"3,428","24,000"
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,UK-based charities (open competitive process),"12,000","24,000","2,800","7,142","50,000"
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,UK-based charities (other),0,0,"8,200","5,857","41,000"
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,UK other sources,"20,000","-25,000",0,-714,"-5,000"
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,EU government bodies,0,0,"79,000","56,428","395,000"
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,EU (excluding UK) other,0,0,0,0,0
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,Non-EU industry commerce and public corporations,"1,000","10,000",0,"1,571","11,000"
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,Non-EU other,0,0,0,0,0
10000961,Brunel University,C,22,Anthropology and Development Studies,,,,Total income,"57,000","9,000","90,000","73,714","516,000"
10000961,Brunel University,C,23,Education,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","73,000","47,000","51,200","53,714","376,000"
10000961,Brunel University,C,23,Education,,,,UK-based charities (open competitive process),0,0,"7,000","5,000","35,000"
10000961,Brunel University,C,23,Education,,,,UK-based charities (other),0,0,"1,400","1,000","7,000"
10000961,Brunel University,C,23,Education,,,,"UK central government bodies/local authorities, health and hospital authorities","38,000","210,000","17,800","48,142","337,000"
10000961,Brunel University,C,23,Education,,,,UK central government tax credits for research and development expenditure,0,0,"11,600","8,285","58,000"
10000961,Brunel University,C,23,Education,,,,"UK industry, commerce and public corporations",0,0,"1,800","1,285","9,000"
10000961,Brunel University,C,23,Education,,,,UK other sources,0,0,"-1,800","-1,285","-9,000"
10000961,Brunel University,C,23,Education,,,,EU government bodies,"60,000","69,000","69,200","67,857","475,000"
10000961,Brunel University,C,23,Education,,,,EU-based charities (open competitive process),0,0,0,0,0
10000961,Brunel University,C,23,Education,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000961,Brunel University,C,23,Education,,,,EU (excluding UK) other,0,0,0,0,0
10000961,Brunel University,C,23,Education,,,,Non-EU-based charities (open competitive process),"50,000","47,000",0,"13,857","97,000"
10000961,Brunel University,C,23,Education,,,,Non-EU industry commerce and public corporations,0,"7,000",0,"1,000","7,000"
10000961,Brunel University,C,23,Education,,,,Non-EU other,0,0,0,0,0
10000961,Brunel University,C,23,Education,,,,Total income,"221,000","380,000","158,200","198,857","1,392,000"
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,"21,000","8,400","9,000","63,000"
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,UK-based charities (open competitive process),0,0,0,0,0
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,UK-based charities (other),0,0,"2,600","1,857","13,000"
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,"UK central government bodies/local authorities, health and hospital authorities",0,"41,000","39,200","33,857","237,000"
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,"UK industry, commerce and public corporations",0,0,"1,600","1,142","8,000"
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,UK other sources,"15,000","6,000","2,000","4,428","31,000"
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,EU government bodies,"10,000","14,000","5,600","7,428","52,000"
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,EU-based charities (open competitive process),0,0,0,0,0
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,EU (excluding UK) other,0,0,0,0,0
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,Non-EU other,0,0,400,285,"2,000"
10000975,Buckinghamshire New University,C,20,Social Work and Social Policy,,,,Total income,"25,000","82,000","59,800","58,000","406,000"
10000975,Buckinghamshire New University,C,23,Education,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10000975,Buckinghamshire New University,C,23,Education,,,,UK-based charities (open competitive process),0,0,0,0,0
10000975,Buckinghamshire New University,C,23,Education,,,,UK-based charities (other),0,0,"8,600","6,142","43,000"
10000975,Buckinghamshire New University,C,23,Education,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"30,600","21,857","153,000"
10000975,Buckinghamshire New University,C,23,Education,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000975,Buckinghamshire New University,C,23,Education,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10000975,Buckinghamshire New University,C,23,Education,,,,UK other sources,0,0,"6,200","4,428","31,000"
10000975,Buckinghamshire New University,C,23,Education,,,,EU government bodies,0,0,"113,400","81,000","567,000"
10000975,Buckinghamshire New University,C,23,Education,,,,EU-based charities (open competitive process),0,0,0,0,0
10000975,Buckinghamshire New University,C,23,Education,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000975,Buckinghamshire New University,C,23,Education,,,,EU (excluding UK) other,0,0,0,0,0
10000975,Buckinghamshire New University,C,23,Education,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000975,Buckinghamshire New University,C,23,Education,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10000975,Buckinghamshire New University,C,23,Education,,,,Non-EU other,0,0,"1,600","1,142","8,000"
10000975,Buckinghamshire New University,C,23,Education,,,,Total income,0,0,"160,400","114,571","802,000"
10007788,University of Cambridge,B,12,Engineering,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","19,217,960","23,090,031","30,576,163","27,884,115","195,188,808"
10007788,University of Cambridge,B,12,Engineering,,,,UK-based charities (open competitive process),"1,212,866","1,301,981","3,339,350","2,744,513","19,211,597"
10007788,University of Cambridge,B,12,Engineering,,,,UK-based charities (other),"801,110","711,242","960,987","902,469","6,317,288"
10007788,University of Cambridge,B,12,Engineering,,,,"UK central government bodies/local authorities, health and hospital authorities","2,236,415","3,295,240","6,416,122","5,373,181","37,612,269"
10007788,University of Cambridge,B,12,Engineering,,,,UK central government tax credits for research and development expenditure,0,"7,943,665","35,872","1,160,432","8,123,026"
10007788,University of Cambridge,B,12,Engineering,,,,"UK industry, commerce and public corporations","8,687,944","9,023,215","8,091,773","8,310,004","58,170,028"
10007788,University of Cambridge,B,12,Engineering,,,,UK other sources,"391,657","189,298","181,587","212,698","1,488,891"
10007788,University of Cambridge,B,12,Engineering,,,,EU government bodies,"9,914,695","9,723,767","10,601,608","10,378,072","72,646,504"
10007788,University of Cambridge,B,12,Engineering,,,,EU-based charities (open competitive process),0,0,0,0,0
10007788,University of Cambridge,B,12,Engineering,,,,"EU industry, commerce and public corporations","884,993","1,331,151","3,160,671","2,574,214","18,019,499"
10007788,University of Cambridge,B,12,Engineering,,,,EU (excluding UK) other,"302,402","357,834","80,462","151,792","1,062,550"
10007788,University of Cambridge,B,12,Engineering,,,,Non-EU-based charities (open competitive process),"444,266","386,740","405,896","408,641","2,860,487"
10007788,University of Cambridge,B,12,Engineering,,,,Non-EU industry commerce and public corporations,"4,965,893","4,617,773","8,028,568","7,103,787","49,726,510"
10007788,University of Cambridge,B,12,Engineering,,,,Non-EU other,"3,174,064","3,413,984","5,323,329","4,743,528","33,204,696"
10007788,University of Cambridge,B,12,Engineering,,,,Total income,"52,234,265","65,385,921","77,202,393","71,947,450","503,632,153"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","516,651","524,561","921,935","807,269","5,650,887"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,UK-based charities (open competitive process),"507,082","476,550","180,560","269,490","1,886,434"
10007788,University of Cambridge,C,13,"Architecture, Built Environment and Planning",,,,UK-based charities (other),"86,579","37,304","45,259","50,025","350,178"
